[FileName]-[Scan]	Xs	Vs
RH_Heart_TMTHF_FR6WO_duplicate.txt-91773	-0.029379923	47492.46615
RH_Heart_TMTHF_FR6WO_duplicate.txt-91774	0.065324071	98051.9349
RH_Heart_TMTHF_FR6WO_duplicate.txt-91782	0.073521565	128986.0677
RH_Heart_TMTHF_FR6WO_duplicate.txt-91794	0.141330381	61343.47917
RH_Heart_TMTHF_FR6WO_duplicate.txt-91801	0.149079346	42067.91797
RH_Heart_TMTHF_FR6WO_duplicate.txt-91814	0.089236493	118212.4844
RH_Heart_TMTHF_FR6WO_duplicate.txt-91826	0.048168369	585738.0625
RH_Heart_TMTHF_FR6WO_duplicate.txt-91835	0.249182152	266022.4479
RH_Heart_TMTHF_FR6WO_duplicate.txt-91837	0.160126125	85432.73438
RH_Heart_TMTHF_FR6WO_duplicate.txt-91842	0.327584147	53166.36588
RH_Heart_TMTHF_FR6WO_duplicate.txt-91857	-0.152391459	143006.2344
RH_Heart_TMTHF_FR6WO_duplicate.txt-91868	0.147518109	65975.89844
RH_Heart_TMTHF_FR6WO_duplicate.txt-91869	0.004669267	76003.85026
RH_Heart_TMTHF_FR6WO_duplicate.txt-91886	0.274794778	25733.41536
RH_Heart_TMTHF_FR6WO_duplicate.txt-91893	0.174294975	48921.69401
RH_Heart_TMTHF_FR6WO_duplicate.txt-91914	0.023975246	89647.72918
RH_Heart_TMTHF_FR6WO_duplicate.txt-91917	0.124495635	128982.8594
RH_Heart_TMTHF_FR6WO_duplicate.txt-91933	0.252094216	125604.9349
RH_Heart_TMTHF_FR6WO_duplicate.txt-91934	0.043320215	101280.4609
RH_Heart_TMTHF_FR6WO_duplicate.txt-91935	0.155898469	63348.74219
RH_Heart_TMTHF_FR6WO_duplicate.txt-91944	0.009233667	190166.8021
RH_Heart_TMTHF_FR6WO_duplicate.txt-91969	0.041479177	1302431.917
RH_Heart_TMTHF_FR6WO_duplicate.txt-91976	0.102649931	27107.56641
RH_Heart_TMTHF_FR6WO_duplicate.txt-91988	-0.059089304	117790.0261
RH_Heart_TMTHF_FR6WO_duplicate.txt-92024	0.094011859	66065.83594
RH_Heart_TMTHF_FR6WO_duplicate.txt-92033	0.302266497	57230.53125
RH_Heart_TMTHF_FR6WO_duplicate.txt-92049	0.099223971	269090.474
RH_Heart_TMTHF_FR6WO_duplicate.txt-92050	0.058066202	85821.51304
RH_Heart_TMTHF_FR6WO_duplicate.txt-92052	0.039353725	57243.76563
RH_Heart_TMTHF_FR6WO_duplicate.txt-92058	0.080789773	10479.91537
RH_Heart_TMTHF_FR6WO_duplicate.txt-92074	-0.079283498	55406.27604
RH_Heart_TMTHF_FR6WO_duplicate.txt-92075	0.097677808	59066.71094
RH_Heart_TMTHF_FR6WO_duplicate.txt-92076	0.152564127	54407.36458
RH_Heart_TMTHF_FR6WO_duplicate.txt-92086	0.171603114	33870.11133
RH_Heart_TMTHF_FR6WO_duplicate.txt-92092	0.148734331	43546.17187
RH_Heart_TMTHF_FR6WO_duplicate.txt-92097	0.114980022	12993.56673
RH_Heart_TMTHF_FR6WO_duplicate.txt-92101	0.346368091	17009.28711
RH_Heart_TMTHF_FR6WO_duplicate.txt-92113	0.01168108	15355.81803
RH_Heart_TMTHF_FR6WO_duplicate.txt-92119	-0.17485097	93728.27605
RH_Heart_TMTHF_FR6WO_duplicate.txt-92124	-0.024789606	20440.74544
RH_Heart_TMTHF_FR6WO_duplicate.txt-92131	-0.141207401	21223.1263
RH_Heart_TMTHF_FR6WO_duplicate.txt-92133	0.207444231	58858.05209
RH_Heart_TMTHF_FR6WO_duplicate.txt-92147	0.20319168	68092.06641
RH_Heart_TMTHF_FR6WO_duplicate.txt-92199	-0.006193912	17764.82878
RH_Heart_TMTHF_FR6WO_duplicate.txt-92203	0.17418813	77082.78125
RH_Heart_TMTHF_FR6WO_duplicate.txt-92248	0.20885808	14498.37467
RH_Heart_TMTHF_FR6WO_duplicate.txt-92255	0.056257948	24306.17578
RH_Heart_TMTHF_FR6WO_duplicate.txt-92267	0.18359331	10593.37598
RH_Heart_TMTHF_FR6WO_duplicate.txt-92291	0.076471077	51150.83203
RH_Heart_TMTHF_FR6WO_duplicate.txt-92293	0.257377973	78878.72917
RH_Heart_TMTHF_FR6WO_duplicate.txt-92312	-0.074431307	8238.999838
RH_Heart_TMTHF_FR6WO_duplicate.txt-92338	-0.087941562	31760.87305
RH_Heart_TMTHF_FR6WO_duplicate.txt-92346	0.103950394	54878.35026
RH_Heart_TMTHF_FR6WO_duplicate.txt-92350	0.090255688	91876.8646
RH_Heart_TMTHF_FR6WO_duplicate.txt-92356	-0.093895815	17870.64486
RH_Heart_TMTHF_FR6WO_duplicate.txt-92370	0.192763591	21040.8457
RH_Heart_TMTHF_FR6WO_duplicate.txt-92379	-0.017256498	12659.48568
RH_Heart_TMTHF_FR6WO_duplicate.txt-92412	0.009957205	11454.24577
RH_Heart_TMTHF_FR6WO_duplicate.txt-92417	0.21548806	162814.7605
RH_Heart_TMTHF_FR6WO_duplicate.txt-92428	0.017055184	267129.7865
RH_Heart_TMTHF_FR6WO_duplicate.txt-92429	0.136746923	70768.71615
RH_Heart_TMTHF_FR6WO_duplicate.txt-92430	-0.008648509	36138.42969
RH_Heart_TMTHF_FR6WO_duplicate.txt-92433	0.232246404	10693.71582
RH_Heart_TMTHF_FR6WO_duplicate.txt-92437	0.268315629	43451.5
RH_Heart_TMTHF_FR6WO_duplicate.txt-92446	0.244233113	25666.32552
RH_Heart_TMTHF_FR6WO_duplicate.txt-92460	0.156559981	92225.44531
RH_Heart_TMTHF_FR6WO_duplicate.txt-92474	-0.141878724	72858.02736
RH_Heart_TMTHF_FR6WO_duplicate.txt-92487	-0.115835355	97803.93685
RH_Heart_TMTHF_FR6WO_duplicate.txt-92495	0.312725929	10238.74642
RH_Heart_TMTHF_FR6WO_duplicate.txt-92500	0.125265289	94085.49481
RH_Heart_TMTHF_FR6WO_duplicate.txt-92501	0.166521629	28806.27604
RH_Heart_TMTHF_FR6WO_duplicate.txt-92505	0.369032882	7049.33252
RH_Heart_TMTHF_FR6WO_duplicate.txt-92509	-0.076334126	89320.88022
RH_Heart_TMTHF_FR6WO_duplicate.txt-92510	0.334066027	143874.5938
RH_Heart_TMTHF_FR6WO_duplicate.txt-92523	-0.033402701	47649.72656
RH_Heart_TMTHF_FR6WO_duplicate.txt-92545	0.285275185	120047.5573
RH_Heart_TMTHF_FR6WO_duplicate.txt-92554	0.13858904	28821.85677
RH_Heart_TMTHF_FR6WO_duplicate.txt-92559	0.108131052	44049.02084
RH_Heart_TMTHF_FR6WO_duplicate.txt-92564	-0.038895385	133707.2917
RH_Heart_TMTHF_FR6WO_duplicate.txt-92565	0.12112909	74817.31511
RH_Heart_TMTHF_FR6WO_duplicate.txt-92571	-0.12331273	32386.23373
RH_Heart_TMTHF_FR6WO_duplicate.txt-92575	0.156189665	15812.42155
RH_Heart_TMTHF_FR6WO_duplicate.txt-92580	0.09067256	7375.852214
RH_Heart_TMTHF_FR6WO_duplicate.txt-92588	0.318586113	6820.406087
RH_Heart_TMTHF_FR6WO_duplicate.txt-92596	0.047516136	145300.4844
RH_Heart_TMTHF_FR6WO_duplicate.txt-92612	-0.094428186	42638.98047
RH_Heart_TMTHF_FR6WO_duplicate.txt-92630	0.208739335	10942.81576
RH_Heart_TMTHF_FR6WO_duplicate.txt-92634	0.297524036	98873.55207
RH_Heart_TMTHF_FR6WO_duplicate.txt-92644	0.099356706	187232.4792
RH_Heart_TMTHF_FR6WO_duplicate.txt-92646	-0.06598963	36790.51172
RH_Heart_TMTHF_FR6WO_duplicate.txt-92656	0.22608098	206500.0104
RH_Heart_TMTHF_FR6WO_duplicate.txt-92657	0.232763469	10315.78483
RH_Heart_TMTHF_FR6WO_duplicate.txt-92661	0.042128102	53597.19011
RH_Heart_TMTHF_FR6WO_duplicate.txt-92669	0.190319252	10868.45117
RH_Heart_TMTHF_FR6WO_duplicate.txt-92677	0.179890638	48611.08724
RH_Heart_TMTHF_FR6WO_duplicate.txt-92686	0.067666623	16824.06478
RH_Heart_TMTHF_FR6WO_duplicate.txt-92689	-0.343884127	76514.07097
RH_Heart_TMTHF_FR6WO_duplicate.txt-92693	0.10545637	51851.85937
RH_Heart_TMTHF_FR6WO_duplicate.txt-92702	-0.282341576	72067.50716
RH_Heart_TMTHF_FR6WO_duplicate.txt-92713	-0.03457291	214955.4219
RH_Heart_TMTHF_FR6WO_duplicate.txt-92724	0.227899272	174922.8281
RH_Heart_TMTHF_FR6WO_duplicate.txt-92725	0.271568667	79500.63802
RH_Heart_TMTHF_FR6WO_duplicate.txt-92726	0.165271158	66898.01432
RH_Heart_TMTHF_FR6WO_duplicate.txt-92745	0.405419933	167667.9167
RH_Heart_TMTHF_FR6WO_duplicate.txt-92750	0.226437397	11732.41602
RH_Heart_TMTHF_FR6WO_duplicate.txt-92754	0.19160594	47612.4375
RH_Heart_TMTHF_FR6WO_duplicate.txt-92756	-0.020935809	19730.11523
RH_Heart_TMTHF_FR6WO_duplicate.txt-92761	0.386249122	74422.03906
RH_Heart_TMTHF_FR6WO_duplicate.txt-92763	-0.002579056	19567.13574
RH_Heart_TMTHF_FR6WO_duplicate.txt-92778	0.333319869	63216.82162
RH_Heart_TMTHF_FR6WO_duplicate.txt-92785	0.137941408	32664.52669
RH_Heart_TMTHF_FR6WO_duplicate.txt-92803	0.246251242	52527.35807
RH_Heart_TMTHF_FR6WO_duplicate.txt-92804	-0.109409432	12552.09863
RH_Heart_TMTHF_FR6WO_duplicate.txt-92811	-0.153804241	405980.7709
RH_Heart_TMTHF_FR6WO_duplicate.txt-92812	0.200584912	81176.6224
RH_Heart_TMTHF_FR6WO_duplicate.txt-92846	0.308393355	14183.29557
RH_Heart_TMTHF_FR6WO_duplicate.txt-92878	0.052561489	50240.84245
RH_Heart_TMTHF_FR6WO_duplicate.txt-92879	0.196232605	93684.62499
RH_Heart_TMTHF_FR6WO_duplicate.txt-92880	0.248121559	46471.08464
RH_Heart_TMTHF_FR6WO_duplicate.txt-92882	0.218839072	179099.1354
RH_Heart_TMTHF_FR6WO_duplicate.txt-92892	0.203798873	215149.1042
RH_Heart_TMTHF_FR6WO_duplicate.txt-92898	0.254859255	55521.10807
RH_Heart_TMTHF_FR6WO_duplicate.txt-92900	0.11032593	52599.49609
RH_Heart_TMTHF_FR6WO_duplicate.txt-92906	0.3936427	10287.5459
RH_Heart_TMTHF_FR6WO_duplicate.txt-9292	-0.444126092	29399.16992
RH_Heart_TMTHF_FR6WO_duplicate.txt-92920	0.041387546	16430.93555
RH_Heart_TMTHF_FR6WO_duplicate.txt-92924	0.2759321	37467.10677
RH_Heart_TMTHF_FR6WO_duplicate.txt-92929	0.093303738	16757.51953
RH_Heart_TMTHF_FR6WO_duplicate.txt-92938	0.055353261	123391.5964
RH_Heart_TMTHF_FR6WO_duplicate.txt-92941	0.356542804	234177.6094
RH_Heart_TMTHF_FR6WO_duplicate.txt-92943	-0.118728132	19287.12109
RH_Heart_TMTHF_FR6WO_duplicate.txt-92945	0.006794278	30723.16146
RH_Heart_TMTHF_FR6WO_duplicate.txt-92953	-0.062875654	15400.89648
RH_Heart_TMTHF_FR6WO_duplicate.txt-92960	0.216437875	26924.08203
RH_Heart_TMTHF_FR6WO_duplicate.txt-92963	0.169675956	14423.14323
RH_Heart_TMTHF_FR6WO_duplicate.txt-92967	0.190609702	11744.72754
RH_Heart_TMTHF_FR6WO_duplicate.txt-92978	0.037567078	110935.8151
RH_Heart_TMTHF_FR6WO_duplicate.txt-92984	0.103506079	22845.25976
RH_Heart_TMTHF_FR6WO_duplicate.txt-93004	0.319179864	136978.5234
RH_Heart_TMTHF_FR6WO_duplicate.txt-93008	0.167204366	28167.33008
RH_Heart_TMTHF_FR6WO_duplicate.txt-93009	0.010686071	30527.72461
RH_Heart_TMTHF_FR6WO_duplicate.txt-93012	0.158381011	23117.125
RH_Heart_TMTHF_FR6WO_duplicate.txt-93017	-0.131615609	16737.31999
RH_Heart_TMTHF_FR6WO_duplicate.txt-93026	0.183795374	16840.15299
RH_Heart_TMTHF_FR6WO_duplicate.txt-93029	0.192763878	20785.48047
RH_Heart_TMTHF_FR6WO_duplicate.txt-93030	0.234892444	14454.84343
RH_Heart_TMTHF_FR6WO_duplicate.txt-93033	0.09975969	21692.33203
RH_Heart_TMTHF_FR6WO_duplicate.txt-93037	0.104222437	93648.52604
RH_Heart_TMTHF_FR6WO_duplicate.txt-93043	0.151442624	67470.16016
RH_Heart_TMTHF_FR6WO_duplicate.txt-93068	0.168832059	173990.9688
RH_Heart_TMTHF_FR6WO_duplicate.txt-93076	-0.122342682	21913.86719
RH_Heart_TMTHF_FR6WO_duplicate.txt-93098	0.107510904	3540095
RH_Heart_TMTHF_FR6WO_duplicate.txt-93099	0.111853862	76445.25521
RH_Heart_TMTHF_FR6WO_duplicate.txt-93107	0.082581518	104425.6068
RH_Heart_TMTHF_FR6WO_duplicate.txt-93113	0.025415482	59751.29297
RH_Heart_TMTHF_FR6WO_duplicate.txt-93115	0.154823406	23045.22591
RH_Heart_TMTHF_FR6WO_duplicate.txt-93117	0.159275272	14877.45703
RH_Heart_TMTHF_FR6WO_duplicate.txt-93119	0.200501331	28390.01888
RH_Heart_TMTHF_FR6WO_duplicate.txt-93123	-0.216876874	196214.5104
RH_Heart_TMTHF_FR6WO_duplicate.txt-93125	0.061178027	86808.26042
RH_Heart_TMTHF_FR6WO_duplicate.txt-93126	0.096917612	62593.42188
RH_Heart_TMTHF_FR6WO_duplicate.txt-93129	0.066722491	28911.66406
RH_Heart_TMTHF_FR6WO_duplicate.txt-93131	-0.002209094	17388.39063
RH_Heart_TMTHF_FR6WO_duplicate.txt-93138	-0.036905513	74451.55209
RH_Heart_TMTHF_FR6WO_duplicate.txt-93141	0.102965856	23399.3776
RH_Heart_TMTHF_FR6WO_duplicate.txt-93146	0.160385085	48840.07682
RH_Heart_TMTHF_FR6WO_duplicate.txt-93165	0.216549137	101861.7656
RH_Heart_TMTHF_FR6WO_duplicate.txt-93169	0.116516744	52888.25651
RH_Heart_TMTHF_FR6WO_duplicate.txt-93170	0.154235178	30710.66602
RH_Heart_TMTHF_FR6WO_duplicate.txt-93184	0.177968484	25258.38216
RH_Heart_TMTHF_FR6WO_duplicate.txt-93194	0.018781013	154882.9271
RH_Heart_TMTHF_FR6WO_duplicate.txt-93213	0.370303836	37434.73698
RH_Heart_TMTHF_FR6WO_duplicate.txt-93224	0.14599484	91925.74219
RH_Heart_TMTHF_FR6WO_duplicate.txt-93231	0.273519733	21259.87695
RH_Heart_TMTHF_FR6WO_duplicate.txt-93251	-0.089975516	81003.85677
RH_Heart_TMTHF_FR6WO_duplicate.txt-93276	0.181603761	94975.6328
RH_Heart_TMTHF_FR6WO_duplicate.txt-93286	0.05909008	485124.1667
RH_Heart_TMTHF_FR6WO_duplicate.txt-93301	0.141962934	81382.38802
RH_Heart_TMTHF_FR6WO_duplicate.txt-93319	0.166765486	64766.10677
RH_Heart_TMTHF_FR6WO_duplicate.txt-93329	0.141587837	38999.38542
RH_Heart_TMTHF_FR6WO_duplicate.txt-93333	0.018558976	60289.13542
RH_Heart_TMTHF_FR6WO_duplicate.txt-93339	0.164650268	170882.3698
RH_Heart_TMTHF_FR6WO_duplicate.txt-93340	-0.212086456	39460.38281
RH_Heart_TMTHF_FR6WO_duplicate.txt-93342	0.263772364	50908.14583
RH_Heart_TMTHF_FR6WO_duplicate.txt-93343	0.125230114	38213.71224
RH_Heart_TMTHF_FR6WO_duplicate.txt-93346	0.066774601	26934.98958
RH_Heart_TMTHF_FR6WO_duplicate.txt-93350	0.121953853	397652.5417
RH_Heart_TMTHF_FR6WO_duplicate.txt-93352	0.392565375	38933.44792
RH_Heart_TMTHF_FR6WO_duplicate.txt-93358	0.061192457	135444.9271
RH_Heart_TMTHF_FR6WO_duplicate.txt-93390	0.155424203	44139.1875
RH_Heart_TMTHF_FR6WO_duplicate.txt-93403	0.177826221	24150.72656
RH_Heart_TMTHF_FR6WO_duplicate.txt-93410	0.018657673	111987.6719
RH_Heart_TMTHF_FR6WO_duplicate.txt-93413	0.221963368	126446.8047
RH_Heart_TMTHF_FR6WO_duplicate.txt-93431	-0.028948272	15420.15137
RH_Heart_TMTHF_FR6WO_duplicate.txt-93434	0.041830225	39680.85417
RH_Heart_TMTHF_FR6WO_duplicate.txt-93439	0.152159759	97900.56511
RH_Heart_TMTHF_FR6WO_duplicate.txt-93445	0.0057334	12437.40593
RH_Heart_TMTHF_FR6WO_duplicate.txt-93458	0.133424149	44198.75261
RH_Heart_TMTHF_FR6WO_duplicate.txt-93460	0.015645823	10448.25032
RH_Heart_TMTHF_FR6WO_duplicate.txt-93467	0.13212801	82795.92969
RH_Heart_TMTHF_FR6WO_duplicate.txt-93500	-0.298105871	609601.7917
RH_Heart_TMTHF_FR6WO_duplicate.txt-93503	0.069729699	43672.43359
RH_Heart_TMTHF_FR6WO_duplicate.txt-93509	-0.358047601	5942.476562
RH_Heart_TMTHF_FR6WO_duplicate.txt-93516	-0.327198306	3228.293945
RH_Heart_TMTHF_FR6WO_duplicate.txt-93518	0.172852299	13360.24707
RH_Heart_TMTHF_FR6WO_duplicate.txt-93529	0.016094751	188770.3594
RH_Heart_TMTHF_FR6WO_duplicate.txt-93536	-0.010545376	2676745.833
RH_Heart_TMTHF_FR6WO_duplicate.txt-93548	0.042619044	359182.1771
RH_Heart_TMTHF_FR6WO_duplicate.txt-93559	0.279414834	6618.158691
RH_Heart_TMTHF_FR6WO_duplicate.txt-93562	0.139426524	53918.48047
RH_Heart_TMTHF_FR6WO_duplicate.txt-93563	0.089855424	79945.47656
RH_Heart_TMTHF_FR6WO_duplicate.txt-93564	0.29840888	50059.54036
RH_Heart_TMTHF_FR6WO_duplicate.txt-93571	0.25081388	385518.0625
RH_Heart_TMTHF_FR6WO_duplicate.txt-93573	0.051067628	131071.0547
RH_Heart_TMTHF_FR6WO_duplicate.txt-93575	0.283789425	43523.79167
RH_Heart_TMTHF_FR6WO_duplicate.txt-93576	0.306694687	39751.40625
RH_Heart_TMTHF_FR6WO_duplicate.txt-9360	0.240915139	477486.0834
RH_Heart_TMTHF_FR6WO_duplicate.txt-93600	0.038140715	72287.3125
RH_Heart_TMTHF_FR6WO_duplicate.txt-93604	0.162649894	46060.88542
RH_Heart_TMTHF_FR6WO_duplicate.txt-93614	0.447454236	42122.71875
RH_Heart_TMTHF_FR6WO_duplicate.txt-93634	0.163162447	50652.99219
RH_Heart_TMTHF_FR6WO_duplicate.txt-93644	-0.105863824	14051.66536
RH_Heart_TMTHF_FR6WO_duplicate.txt-93646	-0.381149361	375728.125
RH_Heart_TMTHF_FR6WO_duplicate.txt-93670	-0.072056277	13846.06511
RH_Heart_TMTHF_FR6WO_duplicate.txt-93676	0.092846863	241810.5729
RH_Heart_TMTHF_FR6WO_duplicate.txt-93678	0.155648078	38200.78906
RH_Heart_TMTHF_FR6WO_duplicate.txt-93690	-0.008896074	164530.6406
RH_Heart_TMTHF_FR6WO_duplicate.txt-93691	0.190227768	38142.44792
RH_Heart_TMTHF_FR6WO_duplicate.txt-93702	0.167117916	133758.1563
RH_Heart_TMTHF_FR6WO_duplicate.txt-93718	0.19264158	221547.1875
RH_Heart_TMTHF_FR6WO_duplicate.txt-93719	0.210722627	123666.625
RH_Heart_TMTHF_FR6WO_duplicate.txt-93727	0.018297882	138433.8724
RH_Heart_TMTHF_FR6WO_duplicate.txt-93743	0.152575526	84855.76563
RH_Heart_TMTHF_FR6WO_duplicate.txt-93745	0.203085855	18590.8112
RH_Heart_TMTHF_FR6WO_duplicate.txt-93757	0.0025176	356987.1459
RH_Heart_TMTHF_FR6WO_duplicate.txt-93758	0.029279738	119388.8073
RH_Heart_TMTHF_FR6WO_duplicate.txt-93768	0.020383153	347694.0729
RH_Heart_TMTHF_FR6WO_duplicate.txt-93769	-0.013086311	64630.00521
RH_Heart_TMTHF_FR6WO_duplicate.txt-93780	0.257736308	48642.70052
RH_Heart_TMTHF_FR6WO_duplicate.txt-93781	-0.037248851	42019.14063
RH_Heart_TMTHF_FR6WO_duplicate.txt-93823	0.06995656	39383.97005
RH_Heart_TMTHF_FR6WO_duplicate.txt-93864	0.092109121	43234.0599
RH_Heart_TMTHF_FR6WO_duplicate.txt-93903	0.337073091	41177.4974
RH_Heart_TMTHF_FR6WO_duplicate.txt-93908	0.06607316	452559.4167
RH_Heart_TMTHF_FR6WO_duplicate.txt-93909	0.160521706	258951.4896
RH_Heart_TMTHF_FR6WO_duplicate.txt-93912	-0.057981512	63353.19662
RH_Heart_TMTHF_FR6WO_duplicate.txt-93915	0.06768749	26943.27409
RH_Heart_TMTHF_FR6WO_duplicate.txt-93924	0.173654164	171422.9063
RH_Heart_TMTHF_FR6WO_duplicate.txt-93929	0.064205168	49017.47786
RH_Heart_TMTHF_FR6WO_duplicate.txt-93935	0.283066608	56587.45964
RH_Heart_TMTHF_FR6WO_duplicate.txt-93945	0.20835388	80602.35677
RH_Heart_TMTHF_FR6WO_duplicate.txt-93967	0.116783368	219112.526
RH_Heart_TMTHF_FR6WO_duplicate.txt-93979	0.347060938	88292.90104
RH_Heart_TMTHF_FR6WO_duplicate.txt-93981	-0.055526556	101838.1797
RH_Heart_TMTHF_FR6WO_duplicate.txt-93985	0.182710573	146614.7865
RH_Heart_TMTHF_FR6WO_duplicate.txt-93996	0.141172325	63012.40234
RH_Heart_TMTHF_FR6WO_duplicate.txt-94010	0.068422708	209730.5521
RH_Heart_TMTHF_FR6WO_duplicate.txt-94013	0.065860061	74652.21354
RH_Heart_TMTHF_FR6WO_duplicate.txt-94040	-0.173279926	141976.2761
RH_Heart_TMTHF_FR6WO_duplicate.txt-94042	0.027387744	20212.20964
RH_Heart_TMTHF_FR6WO_duplicate.txt-94057	-0.026246541	19725.21615
RH_Heart_TMTHF_FR6WO_duplicate.txt-94062	0.103609311	22321.43424
RH_Heart_TMTHF_FR6WO_duplicate.txt-94069	0.206930902	45767.71224
RH_Heart_TMTHF_FR6WO_duplicate.txt-94089	0.083035508	25463.94661
RH_Heart_TMTHF_FR6WO_duplicate.txt-94095	0.014158496	14531.37467
RH_Heart_TMTHF_FR6WO_duplicate.txt-94108	0.113446905	27907.7832
RH_Heart_TMTHF_FR6WO_duplicate.txt-94121	-0.023309941	20613.87891
RH_Heart_TMTHF_FR6WO_duplicate.txt-94127	0.148854729	1018903.521
RH_Heart_TMTHF_FR6WO_duplicate.txt-94128	0.12492282	125963.5052
RH_Heart_TMTHF_FR6WO_duplicate.txt-94142	0.123619817	140340.3307
RH_Heart_TMTHF_FR6WO_duplicate.txt-94143	0.043042679	46396.22526
RH_Heart_TMTHF_FR6WO_duplicate.txt-94153	0.271481156	17758.13086
RH_Heart_TMTHF_FR6WO_duplicate.txt-94165	0.144100595	54035.33464
RH_Heart_TMTHF_FR6WO_duplicate.txt-94171	0.069228797	220036.2604
RH_Heart_TMTHF_FR6WO_duplicate.txt-94172	0.105661033	50378.5612
RH_Heart_TMTHF_FR6WO_duplicate.txt-94184	0.30968999	1372485.792
RH_Heart_TMTHF_FR6WO_duplicate.txt-94206	-0.075897704	5871.129232
RH_Heart_TMTHF_FR6WO_duplicate.txt-94215	0.074332996	92743.71614
RH_Heart_TMTHF_FR6WO_duplicate.txt-94217	-0.015105483	30896.93034
RH_Heart_TMTHF_FR6WO_duplicate.txt-94228	0.213863546	108716.0287
RH_Heart_TMTHF_FR6WO_duplicate.txt-94238	0.091515307	73464.39583
RH_Heart_TMTHF_FR6WO_duplicate.txt-94262	-0.01868559	711815.8958
RH_Heart_TMTHF_FR6WO_duplicate.txt-94265	0.088003464	18782.91602
RH_Heart_TMTHF_FR6WO_duplicate.txt-94278	0.148629812	19814.20378
RH_Heart_TMTHF_FR6WO_duplicate.txt-94287	0.08835999	19578.6722
RH_Heart_TMTHF_FR6WO_duplicate.txt-94291	0.207507988	36500.1849
RH_Heart_TMTHF_FR6WO_duplicate.txt-94306	0.179684509	52465.84245
RH_Heart_TMTHF_FR6WO_duplicate.txt-94308	0.202718434	89361.67448
RH_Heart_TMTHF_FR6WO_duplicate.txt-94327	0.372469874	14661.28711
RH_Heart_TMTHF_FR6WO_duplicate.txt-94335	0.107377331	151900.3698
RH_Heart_TMTHF_FR6WO_duplicate.txt-94342	0.214807677	66171.76953
RH_Heart_TMTHF_FR6WO_duplicate.txt-94349	0.114304472	314587.7448
RH_Heart_TMTHF_FR6WO_duplicate.txt-94350	0.145337414	340387.6771
RH_Heart_TMTHF_FR6WO_duplicate.txt-94388	0.109395717	69472.34375
RH_Heart_TMTHF_FR6WO_duplicate.txt-94402	-0.025937812	3174998.083
RH_Heart_TMTHF_FR6WO_duplicate.txt-94415	0.174709708	13430.90495
RH_Heart_TMTHF_FR6WO_duplicate.txt-94423	0.024219916	171128.2448
RH_Heart_TMTHF_FR6WO_duplicate.txt-94424	0.311675404	118578.7448
RH_Heart_TMTHF_FR6WO_duplicate.txt-94435	0.239540252	39992.43099
RH_Heart_TMTHF_FR6WO_duplicate.txt-94443	0.028943191	29770.3099
RH_Heart_TMTHF_FR6WO_duplicate.txt-94444	0.202490791	31259.39583
RH_Heart_TMTHF_FR6WO_duplicate.txt-94456	0.120543221	47125.33854
RH_Heart_TMTHF_FR6WO_duplicate.txt-94483	-0.123436779	771295.7708
RH_Heart_TMTHF_FR6WO_duplicate.txt-94484	0.095692216	111684.3047
RH_Heart_TMTHF_FR6WO_duplicate.txt-94493	0.08390529	49639.96484
RH_Heart_TMTHF_FR6WO_duplicate.txt-94494	0.098446199	29841.54427
RH_Heart_TMTHF_FR6WO_duplicate.txt-94509	-0.002893889	25358.35222
RH_Heart_TMTHF_FR6WO_duplicate.txt-94523	0.025167988	131738.3333
RH_Heart_TMTHF_FR6WO_duplicate.txt-94525	0.180824432	31976.46419
RH_Heart_TMTHF_FR6WO_duplicate.txt-94527	-0.127174244	30456.70377
RH_Heart_TMTHF_FR6WO_duplicate.txt-94537	0.327967737	87509.90625
RH_Heart_TMTHF_FR6WO_duplicate.txt-94555	0.249270078	14876.56934
RH_Heart_TMTHF_FR6WO_duplicate.txt-94564	0.258277041	101031.8541
RH_Heart_TMTHF_FR6WO_duplicate.txt-94570	0.08432878	54153.76042
RH_Heart_TMTHF_FR6WO_duplicate.txt-94578	0.111538301	346913.0208
RH_Heart_TMTHF_FR6WO_duplicate.txt-94580	0.140817151	73971.32552
RH_Heart_TMTHF_FR6WO_duplicate.txt-94604	0.154175729	141620.5182
RH_Heart_TMTHF_FR6WO_duplicate.txt-94611	0.136745565	7664.991862
RH_Heart_TMTHF_FR6WO_duplicate.txt-94617	0.092675461	1751167.625
RH_Heart_TMTHF_FR6WO_duplicate.txt-94618	0.075673341	54913.11589
RH_Heart_TMTHF_FR6WO_duplicate.txt-94620	-0.081145789	172585.9063
RH_Heart_TMTHF_FR6WO_duplicate.txt-94632	0.124225036	168526.1198
RH_Heart_TMTHF_FR6WO_duplicate.txt-94633	-0.100649461	145396.6979
RH_Heart_TMTHF_FR6WO_duplicate.txt-94646	-0.042613448	270387.0104
RH_Heart_TMTHF_FR6WO_duplicate.txt-94673	-0.094472645	43279.70182
RH_Heart_TMTHF_FR6WO_duplicate.txt-94681	-0.129218089	243554.0729
RH_Heart_TMTHF_FR6WO_duplicate.txt-94702	0.117543293	709478.0208
RH_Heart_TMTHF_FR6WO_duplicate.txt-94703	-0.071571904	57394.75
RH_Heart_TMTHF_FR6WO_duplicate.txt-94713	0.309104406	592264.6875
RH_Heart_TMTHF_FR6WO_duplicate.txt-94717	0.446967106	316441.125
RH_Heart_TMTHF_FR6WO_duplicate.txt-94719	0.155343472	101718.2083
